,"A. 농업, 임업 및 어업 ,광업",C. 제조업,"D. 전기, 가스, 증기 및 공기조절 공급업",F. 건설업,G. 도매 및 소매업,H. 운수 및 창고업,I. 숙박 및 음식점업,J. 정보통신업,K. 금융 및 보험업,L. 부동산업,"M. 전문, 과학 및 기술 서비스업","N. 사업시설 관리, 사업 지원 및 임대 서비스업",P. 교육 서비스업,Q. 보건업 및 사회복지 서비스업,"R. 예술, 스포츠 및 여가관련 서비스업","S. 협회 및 단체, 수리 및 기타 개인 서비스업"
2015-08-01,0.04550148116705882,0.010120921495081966,0.013161606969863014,0.002660810861639344,0.0016732665783606557,0.018832691835616436,0.021558317154098363,0.03138955946229509,0.007208751099016393,0.015817111409836063,0.0007285974493114754,0.005118640932783506,0.10002321764948453,0.0283142410556701,0.08116345682474227,0.057004390367010306
2015-09-01,0.04631400761647059,0.010301652236065573,0.013396635665753425,0.0027083253413114753,0.0017031463386885245,0.019168989904109587,0.02194328710327869,0.03195008730983607,0.007337478797213115,0.01609955982786885,0.0007416081180491803,0.00521004523515464,0.10180934653608248,0.028819852503092783,0.08261280426804124,0.05802232590927835
2015-10-01,0.04712653406588235,0.01048238297704918,0.013631664361643836,0.002755839820983606,0.0017330260990163933,0.019505287972602738,0.022328257052459017,0.032510615157377055,0.007466206495409836,0.01638200824590164,0.0007546187867868852,0.005301449537525774,0.10359547542268041,0.02932546395051546,0.08406215171134021,0.05904026145154639
2015-11-01,0.04793906051529412,0.010663113718032786,0.013866693057534248,0.0028033543006557374,0.0017629058593442621,0.01984158604109589,0.022713227001639347,0.033071143004918035,0.007594934193606557,0.016664456663934426,0.0007676294555245901,0.005392853839896908,0.10538160430927836,0.029831075397938143,0.08551149915463918,0.060058196993814435
2015-12-01,0.048751586964705884,0.010843844459016393,0.014101721753424659,0.0028508687803278686,0.0017927856196721312,0.02017788410958904,0.023098196950819674,0.03363167085245902,0.0077236618918032785,0.016946905081967212,0.000780640124262295,0.005484258142268042,0.10716773319587629,0.030336686845360825,0.08696084659793814,0.061076132536082475
2016-01-01,0.04956411341411764,0.0110245752,0.014336750449315068,0.00289838326,0.00182266538,0.02051418217808219,0.0234831669,0.0341921987,0.00785238959,0.0172293535,0.000793650793,0.005575662444639176,0.10895386208247423,0.030842298292783503,0.08841019404123711,0.062094068078350516
2016-02-01,0.05037663986352941,0.011099952849999999,0.01457177914520548,0.0038438914216666667,0.003414121323333333,0.02085048024657534,0.028118236283333334,0.04082669780833333,0.008445154524166667,0.020328151583333332,0.0028609970269166665,0.00566706674701031,0.11073999096907217,0.03134790974020618,0.08985954148453608,0.06311200362061856
2016-03-01,0.051189166312941174,0.011175330499999999,0.01480680784109589,0.004789399583333334,0.005005577266666667,0.021186778315068492,0.03275330566666666,0.04746119691666667,0.009037919458333333,0.023426949666666665,0.004928343260833333,0.005758471049381444,0.11252611985567011,0.031853521187628867,0.09130888892783505,0.06412993916288659
2016-04-01,0.05200169276235294,0.01125070815,0.015041836536986302,0.005734907745,0.0065970332100000004,0.021523076383561643,0.03738837505,0.054095696025,0.0096306843925,0.02652574775,0.00699568949475,0.005849875351752578,0.11431224874226804,0.032359132635051545,0.09275823637113402,0.06514787470515464
2016-05-01,0.052814219211764706,0.0113260858,0.015276865232876713,0.006680415906666667,0.008188489153333334,0.021859374452054794,0.042023444433333335,0.06073019513333333,0.010223449326666667,0.02962454583333333,0.009063035728666667,0.005941279654123712,0.11609837762886598,0.03286474408247422,0.09420758381443299,0.06616581024742269
2016-06-01,0.05362674566117647,0.01140146345,0.015511893928767125,0.007625924068333334,0.009779945096666666,0.022195672520547945,0.046658513816666664,0.06736469424166666,0.010816214260833333,0.03272334391666666,0.011130381962583334,0.006032683956494846,0.11788450651546392,0.03337035552989691,0.09565693125773196,0.06718374578969072
2016-07-01,0.05443927211058824,0.0114768411,0.015746922624657534,0.00857143223,0.01137140104,0.022531970589041096,0.05129358319999999,0.07399919334999999,0.011408979195,0.035822142,0.013197728196500001,0.00612408825886598,0.11967063540206185,0.03387596697731959,0.09710627870103093,0.06820168133195877
2016-08-01,0.055251798559999996,0.011552218749999999,0.015981951320547947,0.009516940391666668,0.012962856983333333,0.022868268657534246,0.055928652583333335,0.08063369245833334,0.012001744129166667,0.03892094008333333,0.015265074430416668,0.006215492561237114,0.1214567642886598,0.034381578424742265,0.0985556261443299,0.0692196168742268
2016-09-01,0.05606432500941176,0.011627596399999999,0.016216980016438357,0.010462448553333333,0.014554312926666667,0.023204566726027397,0.060563721966666664,0.08726819156666667,0.012594509063333334,0.04201973816666667,0.017332420664333333,0.006306896863608248,0.12324289317525773,0.03488718987216494,0.10000497358762886,0.07023755241649485
2016-10-01,0.05687685145882353,0.011702974049999999,0.01645200871232877,0.011407956715,0.01614576887,0.023540864794520548,0.06519879135,0.093902690675,0.0131872739975,0.045118536249999994,0.01939976689825,0.006398301165979382,0.12502902206185568,0.03539280131958763,0.10145432103092783,0.07125548795876288
2016-11-01,0.05768937790823529,0.0117783517,0.01668703740821918,0.012353464876666668,0.017737224813333334,0.0238771628630137,0.06983386073333332,0.10053718978333334,0.013780038931666667,0.048217334333333334,0.021467113132166666,0.006489705468350516,0.1268151509484536,0.03589841276701031,0.1029036684742268,0.07227342350103093
2016-12-01,0.05850190435764706,0.01185372935,0.01692206610410959,0.013298973038333335,0.019328680756666668,0.02421346093150685,0.07446893011666667,0.10717168889166667,0.014372803865833334,0.05131613241666666,0.02353445936608333,0.00658110977072165,0.12860127983505154,0.036404024214432985,0.10435301591752577,0.07329135904329896
2017-01-01,0.059314430807058824,0.011929107,0.0171570948,0.0142444812,0.0209201367,0.024549759,0.0791039995,0.113806188,0.0149655688,0.0544149305,0.0256018056,0.006672514073092784,0.1303874087216495,0.03690963566185567,0.10580236336082474,0.07430929458556701
2017-02-01,0.06012695725647059,0.01973716975,0.016174058465000002,0.017822875141666666,0.027660778975,0.02542433461666667,0.08066054536666666,0.11861411533333334,0.0148585004,0.05857104270833333,0.02430593215833333,0.006763918375463918,0.13217353760824743,0.03741524710927835,0.10725171080412371,0.07532723012783504
2017-03-01,0.06093948370588235,0.027545232500000003,0.01519102213,0.021401269083333334,0.03440142125,0.026298910233333334,0.08221709123333333,0.12342204266666666,0.014751432,0.06272715491666667,0.023010058716666667,0.006855322677835052,0.13395966649484536,0.03792085855670103,0.10870105824742268,0.07634516567010309
2017-04-01,0.061752010155294114,0.03535329525,0.014207985795000001,0.024979663025,0.041142063525,0.02717348585,0.08377363709999999,0.12822997,0.0146443636,0.066883267125,0.021714185275,0.006946726980206186,0.1357457953814433,0.03842647000412371,0.11015040569072165,0.07736310121237114
2017-05-01,0.06256453660470589,0.043161358000000004,0.01322494946,0.02855805696666667,0.0478827058,0.028048061466666666,0.08533018296666667,0.13303789733333332,0.0145372952,0.07103937933333333,0.020418311833333334,0.00703813128257732,0.13753192426804123,0.03893208145154639,0.11159975313402062,0.07838103675463917
2017-06-01,0.06337706305411765,0.05096942075,0.012241913125,0.032136450908333336,0.054623348075,0.028922637083333334,0.08688672883333333,0.13784582466666667,0.0144302268,0.07519549154166666,0.019122438391666666,0.007129535584948454,0.1393180531546392,0.03943769289896907,0.11304910057731958,0.07939897229690722
2017-07-01,0.0641895895035294,0.058777483500000005,0.01125887679,0.035714844850000003,0.06136399035,0.0297972127,0.08844327469999999,0.142653752,0.014323158400000001,0.07935160375,0.01782656495,0.007220939887319588,0.14110418204123712,0.03994330434639175,0.11449844802061855,0.08041690783917525
2017-08-01,0.06500211595294117,0.06658554625,0.010275840455,0.03929323879166667,0.068104632625,0.030671788316666667,0.08999982056666667,0.14746167933333332,0.01421609,0.08350771595833334,0.016530691508333334,0.007312344189690722,0.14289031092783505,0.04044891579381443,0.11594779546391752,0.0814348433814433
2017-09-01,0.06581464240235294,0.074393609,0.00929280412,0.04287163273333334,0.07484527490000001,0.031546363933333335,0.09155636643333333,0.15226960666666667,0.0141090216,0.08766382816666667,0.015234818066666666,0.0074037484920618565,0.14467643981443298,0.04095452724123711,0.11739714290721649,0.08245277892371133
2017-10-01,0.0666271688517647,0.08220167175,0.008309767785,0.046450026675,0.081585917175,0.03242093955,0.0931129123,0.157077534,0.0140019532,0.09181994037499999,0.013938944625,0.0074951527944329905,0.14646256870103094,0.04146013868865979,0.11884649035051546,0.08347071446597938
2017-11-01,0.06743969530117647,0.0900097345,0.007326731449999999,0.050028420616666666,0.08832655945000001,0.033295515166666664,0.09466945816666666,0.1618854613333333,0.0138948848,0.09597605258333333,0.012643071183333333,0.0075865570968041245,0.14824869758762887,0.041965750136082475,0.12029583779381443,0.08448865000824742
2017-12-01,0.06825222175058823,0.09781779725,0.006343695114999999,0.053606814558333334,0.095067201725,0.034170090783333336,0.09622600403333334,0.16669338866666666,0.0137878164,0.10013216479166667,0.011347197741666665,0.0076779613991752585,0.1500348264742268,0.04247136158350515,0.1217451852371134,0.08550658555051546
2018-01-01,0.0690647482,0.10562586,0.00536065878,0.0571852085,0.101807844,0.0350446664,0.0977825499,0.171501316,0.013680748,0.104288277,0.0100513243,0.0077693657015463925,0.15182095536082474,0.04297697303092783,0.12319453268041237,0.0865245210927835
2018-02-01,0.07635386468333333,0.10496696820833333,0.013958791465000002,0.0538535733,0.10195178433333332,0.041291998616666666,0.094811943825,0.17412373599999997,0.03477214683333333,0.09784209118333333,0.011128639141666665,0.007860770003917526,0.15360708424742267,0.04348258447835052,0.12464388012371135,0.08754245663505154
2018-03-01,0.08364298116666667,0.10430807641666667,0.02255692415,0.050521938100000004,0.10209572466666667,0.04753933083333334,0.09184133775,0.176746156,0.05586354566666666,0.09139590536666667,0.012205953983333333,0.00795217430628866,0.15539321313402063,0.043988195925773195,0.1260932275670103,0.08856039217731959
2018-04-01,0.09093209765,0.103649184625,0.031155056835,0.0471903029,0.102239665,0.05378666305,0.08887073167500001,0.179368576,0.07695494449999998,0.08494971955,0.013283268825,0.008043578608659794,0.15717934202061856,0.04449380737319587,0.12754257501030927,0.08957832771958762
2018-05-01,0.09822121413333333,0.10299029283333333,0.03975318952,0.0438586677,0.10238360533333334,0.06003399526666667,0.0859001256,0.181990996,0.09804634333333331,0.07850353373333332,0.014360583666666666,0.008134982911030928,0.1589654709072165,0.04499941882061855,0.12899192245360824,0.09059626326185567
2018-06-01,0.10551033061666668,0.10233140104166667,0.048351322205000005,0.040527032500000004,0.10252754566666666,0.06628132748333335,0.082929519525,0.18461341599999997,0.11913774216666664,0.07205734791666665,0.015437898508333332,0.008226387213402062,0.16075159979381443,0.04550503026804124,0.1304412698969072,0.0916141988041237
2018-07-01,0.1127994471,0.10167250925,0.05694945489,0.0371953973,0.102671486,0.0725286597,0.07995891345,0.187235836,0.14022914099999997,0.0656111621,0.01651521335,0.008317791515773196,0.16253772868041239,0.046010641715463915,0.13189061734020618,0.09263213434639175
2018-08-01,0.12008856358333334,0.10101361745833333,0.06554758757500001,0.0338637621,0.10281542633333333,0.07877599191666668,0.07698830737500001,0.189858256,0.1613205398333333,0.05916497628333332,0.017592528191666665,0.00840919581814433,0.16432385756701032,0.046516253162886594,0.13333996478350515,0.09365006988865979
2018-09-01,0.12737768006666667,0.10035472566666667,0.07414572026,0.0305321269,0.10295936666666666,0.08502332413333334,0.0740177013,0.192480676,0.18241193866666663,0.05271879046666666,0.018669843033333335,0.008500600120515464,0.16610998645360825,0.04702186461030928,0.13478931222680413,0.09466800543092783
2018-10-01,0.13466679655000002,0.099695833875,0.082743852945,0.027200491700000003,0.103103307,0.09127065635,0.071047095225,0.19510309599999998,0.20350333749999996,0.04627260464999999,0.019747157874999997,0.008592004422886598,0.16789611534020618,0.04752747605773196,0.1362386596701031,0.09568594097319587
2018-11-01,0.14195591303333333,0.09903694208333333,0.09134198563000001,0.0238688565,0.10324724733333333,0.09751798856666669,0.06807648915,0.197725516,0.2245947363333333,0.03982641883333332,0.020824472716666667,0.008683408725257732,0.16968224422680414,0.048033087505154635,0.13768800711340207,0.09670387651546392
2018-12-01,0.14924502951666668,0.09837805029166667,0.099940118315,0.0205372213,0.10339118766666668,0.10376532078333334,0.06510588307500001,0.200347936,0.24568613516666662,0.03338023301666665,0.021901787558333333,0.008774813027628867,0.17146837311340207,0.048538698952577314,0.13913735455670104,0.09772181205773195
2019-01-01,0.156534146,0.0977191585,0.108538251,0.0172055861,0.103535128,0.110012653,0.062135277,0.202970356,0.266777534,0.0269340472,0.0229791024,0.00886621733,0.173254502,0.0490443104,0.140586702,0.0987397476
2019-02-01,0.14982575003333334,0.09622382694166667,0.11192962125,0.016646203258333332,0.10445553958333334,0.10860237318333334,0.06412341290000001,0.21148796816666665,0.2660072853333333,0.025500573274999997,0.03695267045,0.0090049141525,0.17247126291666667,0.050741064191666664,0.13103805521666667,0.0986960809
2019-03-01,0.14311735406666667,0.09472849538333333,0.1153209915,0.016086820416666668,0.10537595116666668,0.10719209336666667,0.0661115488,0.22000558033333334,0.26523703666666665,0.02406709935,0.0509262385,0.009143610975,0.17168802383333334,0.05243781798333333,0.12148940843333333,0.0986524142
2019-04-01,0.1364089581,0.09323316382499999,0.11871236175,0.015527437575,0.10629636275,0.10578181355,0.0680996847,0.2285231925,0.264466788,0.022633625424999998,0.06489980655,0.0092823077975,0.17090478475,0.054134571775,0.11194076165,0.0986087475
2019-05-01,0.12970056213333334,0.09173783226666667,0.122103732,0.014968054733333333,0.10721677433333333,0.10437153373333334,0.0700878206,0.23704080466666666,0.2636965393333333,0.0212001515,0.0788733746,0.00942100462,0.17012154566666668,0.055831325566666666,0.10239211486666666,0.0985650808
2019-06-01,0.12299216616666667,0.09024250070833334,0.12549510225,0.014408671891666665,0.10813718591666667,0.10296125391666668,0.07207595650000001,0.24555841683333332,0.2629262906666666,0.019766677575,0.09284694265000001,0.0095597014425,0.16933830658333335,0.05752807935833333,0.09284346808333332,0.0985214141
2019-07-01,0.1162837702,0.08874716915,0.12888647250000002,0.01384928905,0.10905759749999999,0.1015509741,0.0740640924,0.254076029,0.262156042,0.018333203649999998,0.10682051070000001,0.009698398265,0.1685550675,0.059224833149999996,0.0832948213,0.0984777474
2019-08-01,0.10957537423333333,0.08725183759166666,0.13227784274999999,0.013289906208333334,0.10997800908333333,0.10014069428333333,0.0760522283,0.26259364116666667,0.26138579333333334,0.016899729725,0.12079407875,0.009837095087499999,0.16777182841666666,0.06092158694166666,0.07374617451666667,0.0984340807
2019-09-01,0.10286697826666666,0.08575650603333333,0.135669213,0.012730523366666666,0.11089842066666666,0.09873041446666667,0.0780403642,0.2711112533333333,0.26061554466666664,0.0154662558,0.1347676468,0.00997579191,0.16698858933333333,0.06261834073333333,0.06419752773333333,0.098390414
2019-10-01,0.09615858229999999,0.084261174475,0.13906058325,0.012171140524999999,0.11181883225,0.09732013465,0.08002850010000001,0.2796288655,0.25984529599999995,0.014032781875,0.14874121485000003,0.0101144887325,0.16620535025,0.06431509452499999,0.05464888094999999,0.0983467473
2019-11-01,0.08945018633333333,0.08276584291666667,0.1424519535,0.011611757683333333,0.11273924383333334,0.09590985483333334,0.082016636,0.2881464776666667,0.2590750473333333,0.012599307950000001,0.16271478290000002,0.010253185554999999,0.16542211116666666,0.06601184831666666,0.045100234166666656,0.0983030806
2019-12-01,0.08274179036666666,0.08127051135833332,0.14584332375,0.011052374841666667,0.11365965541666666,0.09449957501666667,0.0840047719,0.29666408983333337,0.25830479866666667,0.011165834025000002,0.17668835095000002,0.0103918823775,0.16463887208333333,0.06770860210833332,0.03555158738333332,0.0982594139
2020-01-01,0.0760333944,0.0797751798,0.149234694,0.010492992,0.114580067,0.0930892952,0.0859929078,0.305181702,0.25753455,0.0097323601,0.190661919,0.0105305792,0.163855633,0.0694053559,0.0260029406,0.0982157472
2020-02-01,0.072098622575,0.08110145156666666,0.14942473216666666,0.011639073558333332,0.11833784758333332,0.0899075693,0.0896382954,0.30641043891666664,0.26040113391666664,0.009875424441666667,0.179205727375,0.010988705816666666,0.16455436816666666,0.07106668114166666,0.036365268633333336,0.09807464133333332
2020-03-01,0.06816385074999999,0.08242772333333333,0.14961477033333334,0.012785155116666667,0.12209562816666666,0.0867258434,0.093283683,0.30763917583333333,0.2632677178333333,0.010018488783333333,0.16774953575,0.011446832433333332,0.16525310333333332,0.07272800638333332,0.04672759666666666,0.09793353546666667
2020-04-01,0.06422907892499999,0.0837539951,0.1498048085,0.013931236675,0.12585340875,0.0835441175,0.0969290706,0.30886791275000003,0.26613430174999997,0.010161553125,0.156293344125,0.011904959049999999,0.1659518385,0.074389331625,0.0570899247,0.0977924296
2020-05-01,0.0602943071,0.08508026686666667,0.14999484666666665,0.015077318233333335,0.12961118933333332,0.0803623916,0.10057445820000001,0.31009664966666667,0.26900088566666663,0.010304617466666667,0.1448371525,0.012363085666666666,0.16665057366666666,0.07605065686666666,0.06745225273333333,0.09765132373333334
2020-06-01,0.056359535275,0.08640653863333334,0.15018488483333334,0.01622339979166667,0.13336896991666666,0.07718066570000001,0.1042198458,0.3113253865833333,0.2718674695833333,0.010447681808333333,0.133380960875,0.012821212283333333,0.16734930883333332,0.07771198210833333,0.07781458076666667,0.09751021786666667
2020-07-01,0.052424763449999995,0.0877328104,0.150374923,0.01736948135,0.1371267505,0.0739989398,0.10786523340000001,0.3125541235,0.2747340535,0.01059074615,0.12192476925000001,0.0132793389,0.168048044,0.07937330735,0.0881769088,0.09736911200000001
2020-08-01,0.04848999162499999,0.08905908216666666,0.15056496116666665,0.018515562908333335,0.14088453108333332,0.07081721390000001,0.111510621,0.3137828604166667,0.2776006374166667,0.010733810491666667,0.11046857762500001,0.013737465516666665,0.16874677916666667,0.08103463259166667,0.09853923683333332,0.09722800613333334
2020-09-01,0.0445552198,0.09038535393333333,0.15075499933333333,0.01966164446666667,0.14464231166666666,0.06763548800000001,0.1151560086,0.31501159733333334,0.28046722133333335,0.010876874833333333,0.09901238600000001,0.014195592133333332,0.16944551433333332,0.08269595783333333,0.10890156486666666,0.09708690026666666
2020-10-01,0.040620447974999994,0.0917116257,0.1509450375,0.020807726025,0.14840009225,0.0644537621,0.11880139619999999,0.31624033425,0.28333380525,0.011019939175,0.08755619437500001,0.01465371875,0.17014424949999998,0.084357283075,0.1192638929,0.09694579440000001
2020-11-01,0.03668567615,0.09303789746666667,0.15113507566666665,0.021953807583333335,0.15215787283333332,0.061272036200000005,0.1224467838,0.31746907116666667,0.2862003891666667,0.011163003516666667,0.07610000275,0.015111845366666665,0.17084298466666664,0.08601860831666666,0.12962622093333334,0.09680468853333334
2020-12-01,0.032750904324999996,0.09436416923333334,0.15132511383333333,0.02309988914166667,0.15591565341666666,0.0580903103,0.1260921714,0.31869780808333337,0.28906697308333335,0.011306067858333333,0.064643811125,0.015569971983333332,0.17154171983333333,0.08767993355833334,0.13998854896666665,0.09666358266666668
2021-01-01,0.0288161325,0.095690441,0.151515152,0.0242459707,0.159673434,0.0549085844,0.129737559,0.319926545,0.291933557,0.0114491322,0.0531876195,0.0160280986,0.172240455,0.0893412588,0.150350877,0.0965224768
2021-02-01,0.05662346695833334,0.11116037291666667,0.16238281191666665,0.039598801308333334,0.18409773258333334,0.060720666283333335,0.1437312785,0.345742657,0.3019560480833333,0.0737316601,0.067884544625,0.025421400716666667,0.18333776433333332,0.09996167181666667,0.16512624033333334,0.11416269648333334
2021-03-01,0.08443080141666667,0.12663030483333332,0.1732504718333333,0.05495163191666667,0.20852203116666668,0.06653274816666667,0.157724998,0.371558769,0.3119785391666667,0.136014188,0.08258146975,0.034814702833333336,0.19443507366666665,0.11058208483333334,0.17990160366666666,0.13180291616666667
2021-04-01,0.112238135875,0.14210023675,0.18411813174999997,0.070304462525,0.23294632975000001,0.07234483005,0.1717187175,0.397374881,0.32200103025000004,0.1982967159,0.09727839487500001,0.04420800495,0.20553238299999999,0.12120249785000001,0.19467696699999998,0.14944313585
2021-05-01,0.14004547033333334,0.15757016866666668,0.19498579166666666,0.08565729313333334,0.25737062833333335,0.07815691193333334,0.185712437,0.423190993,0.33202352133333335,0.2605792438,0.11197532,0.053601307066666666,0.21662969233333332,0.13182291086666667,0.20945233033333333,0.1670833555333333
2021-06-01,0.1678528047916667,0.17304010058333333,0.20585345158333332,0.10101012374166668,0.2817949269166667,0.08396899381666667,0.1997061565,0.44900710499999996,0.34204601241666666,0.3228617717,0.126672245125,0.06299460918333333,0.22772700166666665,0.14244332388333336,0.22422769366666667,0.18472357521666666
2021-07-01,0.19566013925000003,0.18851003249999998,0.21672111149999998,0.11636295434999999,0.3062192255,0.0897810757,0.213699876,0.47482321699999996,0.3520685035,0.3851442996,0.14136917025,0.0723879113,0.238824311,0.15306373690000002,0.239003057,0.20236379489999998
2021-08-01,0.22346747370833336,0.20397996441666666,0.22758877141666667,0.13171578495833333,0.3306435240833333,0.09559315758333334,0.2276935955,0.500639329,0.3620909945833334,0.4474268275,0.15606609537500002,0.08178121341666666,0.24992162033333332,0.1636841499166667,0.2537784203333333,0.2200040145833333
2021-09-01,0.2512748081666667,0.21944989633333334,0.23845643133333333,0.14706861556666667,0.3550678226666667,0.10140523946666667,0.241687315,0.526455441,0.3721134856666667,0.5097093554000001,0.1707630205,0.09117451553333333,0.2610189296666667,0.17430456293333335,0.26855378366666666,0.23764423426666664
2021-10-01,0.27908214262500003,0.23491982825000002,0.24932409125,0.162421446175,0.37949212125,0.10721732135,0.2556810345,0.552271553,0.38213597675,0.5719918833000001,0.185459945625,0.10056781765,0.272116239,0.18492497595000001,0.283329147,0.25528445395
2021-11-01,0.30688947708333336,0.25038976016666664,0.26019175116666665,0.17777427678333335,0.4039164198333334,0.11302940323333334,0.269674754,0.578087665,0.39215846783333336,0.6342744112,0.20015687075000002,0.10996111976666667,0.28321354833333334,0.19554538896666668,0.2981045103333333,0.2729246736333333
2021-12-01,0.3346968115416667,0.2658596920833333,0.2710594110833333,0.19312710739166666,0.42834071841666665,0.11884148511666667,0.2836684735,0.603903777,0.4021809589166667,0.6965569391,0.21485379587500003,0.11935442188333334,0.29431085766666665,0.20616580198333334,0.31287987366666664,0.29056489331666663
2022-01-01,0.362504146,0.281329624,0.281927071,0.208479938,0.452765017,0.124653567,0.297662193,0.629719889,0.41220345,0.758839467,0.229550721,0.128747724,0.305408167,0.216786215,0.327655237,0.308205113
